serie_id,fecha,valor,fecha_descarga
SF43783,2016-07-06,4.5715,2025-09-28 17:48:55.989094
SF43783,2016-07-07,4.5775,2025-09-28 17:48:55.989094
SF43783,2016-07-08,4.5821,2025-09-28 17:48:55.989094
SF43783,2016-07-11,4.576,2025-09-28 17:48:55.989094
SF43783,2016-07-12,4.5758,2025-09-28 17:48:55.989094
SF43783,2016-07-13,4.5806,2025-09-28 17:48:55.989094
SF43783,2016-07-14,4.585,2025-09-28 17:48:55.989094
SF43783,2016-07-15,4.589,2025-09-28 17:48:55.989094
SF43783,2016-07-18,4.59,2025-09-28 17:48:55.989094
SF43783,2016-07-19,4.59,2025-09-28 17:48:55.989094
SF43783,2016-07-20,4.5875,2025-09-28 17:48:55.989094
SF43783,2016-07-21,4.5908,2025-09-28 17:48:55.989094
SF43783,2016-07-22,4.5854,2025-09-28 17:48:55.989094
SF43783,2016-07-25,4.5849,2025-09-28 17:48:55.989094
SF43783,2016-07-26,4.5895,2025-09-28 17:48:55.989094
SF43783,2016-07-27,4.59,2025-09-28 17:48:55.989094
SF43783,2016-07-28,4.5882,2025-09-28 17:48:55.989094
SF43783,2016-07-29,4.5874,2025-09-28 17:48:55.989094
SF43783,2016-08-01,4.585,2025-09-28 17:48:55.989094
SF43783,2016-08-02,4.585,2025-09-28 17:48:55.989094
SF43783,2016-08-03,4.5836,2025-09-28 17:48:55.989094
SF43783,2016-08-04,4.5828,2025-09-28 17:48:55.989094
SF43783,2016-08-05,4.5874,2025-09-28 17:48:55.989094
SF43783,2016-08-08,4.586,2025-09-28 17:48:55.989094
SF43783,2016-08-09,4.5906,2025-09-28 17:48:55.989094
SF43783,2016-08-10,4.59,2025-09-28 17:48:55.989094
SF43783,2016-08-11,4.59,2025-09-28 17:48:55.989094
SF43783,2016-08-12,4.5875,2025-09-28 17:48:55.989094
SF43783,2016-08-15,4.5916,2025-09-28 17:48:55.989094
SF43783,2016-08-16,4.5912,2025-09-28 17:48:55.989094
SF43783,2016-08-17,4.5911,2025-09-28 17:48:55.989094
SF43783,2016-08-18,4.5937,2025-09-28 17:48:55.989094
SF43783,2016-08-19,4.595,2025-09-28 17:48:55.989094
SF43783,2016-08-22,4.595,2025-09-28 17:48:55.989094
SF43783,2016-08-23,4.594,2025-09-28 17:48:55.989094
SF43783,2016-08-24,4.595,2025-09-28 17:48:55.989094
SF43783,2016-08-25,4.5925,2025-09-28 17:48:55.989094
SF43783,2016-08-26,4.5925,2025-09-28 17:48:55.989094
SF43783,2016-08-29,4.595,2025-09-28 17:48:55.989094
SF43783,2016-08-30,4.595,2025-09-28 17:48:55.989094
SF43783,2016-08-31,4.595,2025-09-28 17:48:55.989094
SF43783,2016-09-01,4.595,2025-09-28 17:48:55.989094
SF43783,2016-09-02,4.5925,2025-09-28 17:48:55.989094
SF43783,2016-09-05,4.5925,2025-09-28 17:48:55.989094
SF43783,2016-09-06,4.595,2025-09-28 17:48:55.989094
SF43783,2016-09-07,4.595,2025-09-28 17:48:55.989094
SF43783,2016-09-08,4.595,2025-09-28 17:48:55.989094
SF43783,2016-09-09,4.59,2025-09-28 17:48:55.989094
