date,M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,commodity,year,month,fecha_procesamiento,front_month,back_month,contango_3m,contango_6m,spread_m1_m2,spread_m1_m3
2020-11-05,461.0,467.0,465.0,464.0,462.0,460.0,455.0,451.5,449.0,448.5,448.0,448.0,448.0,444.5,444.5,SR,2020,11,2025-09-28 18:14:15.994359,461.0,465.0,0.87,-0.22,6.0,4.0
2020-11-06,463.0,478.0,472.0,475.0,474.0,467.0,462.0,460.0,460.0,460.0,460.0,457.0,453.0,453.0,453.0,SR,2020,11,2025-09-28 18:14:15.994359,463.0,472.0,1.94,0.86,15.0,9.0
2020-11-09,470.0,481.0,480.0,478.0,476.0,471.0,468.0,462.0,462.0,463.0,462.0,461.0,458.5,466.0,466.0,SR,2020,11,2025-09-28 18:14:15.994359,470.0,480.0,2.13,0.21,11.0,10.0
2020-11-10,464.0,476.0,476.0,473.0,472.0,467.0,465.0,464.0,463.0,463.5,463.5,462.5,460.5,458.0,458.0,SR,2020,11,2025-09-28 18:14:15.994359,464.0,476.0,2.59,0.65,12.0,12.0
2020-11-11,470.5,484.0,481.0,477.0,478.0,472.0,467.0,464.0,461.5,461.0,461.0,458.0,458.0,456.0,456.0,SR,2020,11,2025-09-28 18:14:15.994359,470.5,481.0,2.23,0.32,13.5,10.5
2020-11-12,477.5,486.0,486.0,479.5,478.0,472.5,469.5,464.0,465.0,462.0,462.0,461.0,460.0,459.5,459.5,SR,2020,11,2025-09-28 18:14:15.994359,477.5,486.0,1.78,-1.05,8.5,8.5
2020-11-13,482.0,489.0,488.0,482.0,480.5,473.0,472.0,466.0,464.0,463.5,463.0,462.5,461.0,460.5,460.5,SR,2020,11,2025-09-28 18:14:15.994359,482.0,488.0,1.24,-1.87,7.0,6.0
2020-11-16,486.0,503.0,502.0,495.0,488.5,486.0,477.0,474.0,472.0,472.0,476.5,471.0,470.0,466.0,466.0,SR,2020,11,2025-09-28 18:14:15.994359,486.0,502.0,3.29,0.0,17.0,16.0
2020-11-17,491.5,513.0,518.5,513.0,496.5,494.5,485.5,482.5,482.0,486.5,480.0,478.5,477.5,477.5,473.0,SR,2020,11,2025-09-28 18:14:15.994359,491.5,518.5,5.49,0.61,21.5,27.0
2020-11-18,496.0,523.0,521.0,511.5,508.0,502.0,498.5,496.0,492.0,492.0,492.0,488.0,487.5,487.5,487.5,SR,2020,11,2025-09-28 18:14:15.994359,496.0,521.0,5.04,1.21,27.0,25.0
2020-11-19,497.5,531.0,529.0,517.0,514.0,511.0,501.0,503.0,499.0,497.5,497.0,494.0,495.0,493.0,492.0,SR,2020,11,2025-09-28 18:14:15.994359,497.5,529.0,6.33,2.71,33.5,31.5
2020-11-20,491.5,527.5,531.5,514.5,514.0,508.0,505.0,501.5,497.5,497.5,497.0,497.0,494.5,491.0,491.0,SR,2020,11,2025-09-28 18:14:15.994359,491.5,531.5,8.14,3.36,36.0,40.0
2020-11-23,489.0,531.0,530.0,513.5,513.0,508.0,500.0,498.5,496.0,494.5,493.0,493.0,491.5,488.0,488.0,SR,2020,11,2025-09-28 18:14:15.994359,489.0,530.0,8.38,3.89,42.0,41.0
2020-11-24,486.0,535.0,534.5,520.5,518.5,514.0,505.0,499.5,496.5,496.0,492.5,491.5,491.0,488.0,488.0,SR,2020,11,2025-09-28 18:14:15.994359,486.0,534.5,9.98,5.76,49.0,48.5
2020-11-25,486.5,543.0,541.0,538.0,539.0,539.0,526.0,515.0,512.0,507.0,501.0,496.0,494.5,498.0,498.0,SR,2020,11,2025-09-28 18:14:15.994359,486.5,541.0,11.2,10.79,56.5,54.5
2020-11-26,486.5,553.5,553.5,543.5,544.0,538.5,527.5,520.0,516.5,506.5,505.0,496.0,495.0,497.0,497.0,SR,2020,11,2025-09-28 18:14:15.994359,486.5,553.5,13.77,10.69,67.0,67.0
2020-11-27,488.5,561.0,556.5,546.0,540.0,527.0,523.5,518.0,514.0,504.0,503.5,493.0,490.5,490.5,490.5,SR,2020,11,2025-09-28 18:14:15.994359,488.5,556.5,13.92,7.88,72.5,68.0
2020-11-30,486.26,559.0,554.0,537.5,527.0,515.5,508.5,510.0,507.5,504.0,502.5,490.0,490.5,484.5,484.5,SR,2020,11,2025-09-28 18:14:15.994359,486.26,554.0,13.93,6.01,72.74000000000001,67.74000000000001
2020-12-01,554.5,558.0,542.5,524.5,515.0,505.5,506.0,501.5,498.0,498.0,490.0,490.0,488.5,487.5,487.5,SR,2020,12,2025-09-28 18:14:15.994359,554.5,542.5,-2.16,-8.84,3.5,-12.0
2020-12-02,555.5,554.0,542.5,524.0,516.0,510.5,505.0,501.0,498.5,497.0,491.0,491.0,491.0,491.0,491.0,SR,2020,12,2025-09-28 18:14:15.994359,555.5,542.5,-2.34,-8.1,-1.5,-13.0
2020-12-03,553.5,556.0,544.0,528.0,517.5,508.0,504.0,501.0,499.5,498.5,494.5,493.0,493.0,493.0,493.0,SR,2020,12,2025-09-28 18:14:15.994359,553.5,544.0,-1.72,-8.22,2.5,-9.5
2020-12-04,558.0,563.0,549.0,537.0,525.0,516.0,506.0,504.5,501.0,499.0,494.5,493.0,493.0,493.0,493.0,SR,2020,12,2025-09-28 18:14:15.994359,558.0,549.0,-1.61,-7.53,5.0,-9.0
2020-12-07,562.0,575.5,569.5,552.0,543.0,524.5,517.0,509.0,505.5,503.5,500.5,496.5,496.5,496.5,496.5,SR,2020,12,2025-09-28 18:14:15.994359,562.0,569.5,1.33,-6.67,13.5,7.5
2020-12-08,564.0,586.5,573.5,565.0,549.5,523.5,515.5,508.0,506.0,504.5,504.5,499.0,498.5,498.5,498.5,SR,2020,12,2025-09-28 18:14:15.994359,564.0,573.5,1.68,-7.18,22.5,9.5
2020-12-09,574.0,595.5,585.0,574.0,554.5,537.5,526.0,525.0,525.0,518.0,512.0,508.5,507.5,507.5,507.5,SR,2020,12,2025-09-28 18:14:15.994359,574.0,585.0,1.92,-6.36,21.5,11.0
2020-12-10,575.5,622.0,615.5,600.0,582.5,558.0,551.0,534.0,528.0,521.5,519.5,514.0,511.5,511.5,511.5,SR,2020,12,2025-09-28 18:14:15.994359,575.5,615.5,6.95,-3.04,46.5,40.0
2020-12-11,575.5,620.5,610.5,597.0,583.0,564.0,553.0,547.0,538.0,527.0,523.0,523.0,522.0,516.5,516.5,SR,2020,12,2025-09-28 18:14:15.994359,575.5,610.5,6.08,-2.0,45.0,35.0
2020-12-14,570.0,607.0,592.5,583.0,563.0,545.5,545.0,543.0,534.0,523.5,519.5,519.0,518.0,512.5,512.5,SR,2020,12,2025-09-28 18:14:15.994359,570.0,592.5,3.95,-4.3,37.0,22.5
2020-12-15,581.0,622.5,599.0,585.0,568.5,554.0,551.0,545.0,539.5,532.5,527.5,523.5,522.0,517.0,517.0,SR,2020,12,2025-09-28 18:14:15.994359,581.0,599.0,3.1,-4.65,41.5,18.0
2020-12-16,590.5,620.0,597.0,582.5,569.0,555.5,550.5,545.0,540.5,535.5,531.0,527.5,526.0,524.0,524.0,SR,2020,12,2025-09-28 18:14:15.994359,590.5,597.0,1.1,-5.93,29.5,6.5
2020-12-17,592.5,625.0,609.5,596.0,583.0,577.0,570.0,563.5,553.0,545.0,542.0,540.0,535.0,524.0,524.0,SR,2020,12,2025-09-28 18:14:15.994359,592.5,609.5,2.87,-2.62,32.5,17.0
2020-12-18,597.5,636.0,616.5,606.0,586.5,581.0,571.0,566.0,559.0,552.0,550.0,548.0,547.5,546.0,546.0,SR,2020,12,2025-09-28 18:14:15.994359,597.5,616.5,3.18,-2.76,38.5,19.0
2020-12-21,600.0,649.0,626.0,619.0,610.5,600.0,595.0,590.0,585.0,580.0,572.5,569.5,568.5,568.5,568.5,SR,2020,12,2025-09-28 18:14:15.994359,600.0,626.0,4.33,0.0,49.0,26.0
2020-12-22,597.0,628.5,615.0,598.0,594.5,582.0,572.5,571.0,570.0,568.5,565.0,563.5,562.5,564.5,564.5,SR,2020,12,2025-09-28 18:14:15.994359,597.0,615.0,3.02,-2.51,31.5,18.0
2020-12-23,600.5,631.0,613.5,591.0,587.0,573.0,561.0,564.0,559.5,559.0,556.0,555.0,554.5,557.0,557.0,SR,2020,12,2025-09-28 18:14:15.994359,600.5,613.5,2.16,-4.58,30.5,13.0
2020-12-24,596.0,636.0,614.0,592.0,587.0,572.5,559.0,563.5,559.0,558.5,554.5,552.5,551.5,554.0,554.0,SR,2020,12,2025-09-28 18:14:15.994359,596.0,614.0,3.02,-3.94,40.0,18.0
2020-12-29,592.0,624.0,605.0,581.5,581.0,565.5,557.0,559.0,555.5,554.0,549.0,547.5,547.0,551.5,551.5,SR,2020,12,2025-09-28 18:14:15.994359,592.0,605.0,2.2,-4.48,32.0,13.0
2020-12-30,593.0,645.0,614.5,602.0,595.0,592.0,561.0,559.0,555.5,554.0,547.0,547.0,547.0,547.0,547.0,SR,2020,12,2025-09-28 18:14:15.994359,593.0,614.5,3.63,-0.17,52.0,21.5
2020-12-31,593.52,635.5,610.0,597.0,589.0,571.5,556.0,559.0,555.0,553.0,550.0,548.0,547.5,550.5,550.5,SR,2020,12,2025-09-28 18:14:15.994359,593.52,610.0,2.78,-3.71,41.98000000000002,16.480000000000018
2021-01-04,656.0,632.5,619.0,602.0,592.0,580.5,571.0,570.0,567.0,569.0,568.0,567.0,566.5,566.0,566.0,SR,2021,1,2025-09-28 18:14:15.994359,656.0,619.0,-5.64,-11.51,-23.5,-37.0
2021-01-05,662.0,644.5,628.0,609.5,599.0,584.5,580.5,574.0,571.0,573.0,572.0,571.0,570.5,570.0,570.0,SR,2021,1,2025-09-28 18:14:15.994359,662.0,628.0,-5.14,-11.71,-17.5,-34.0
2021-01-06,651.0,651.0,640.0,626.0,608.5,594.5,589.0,589.0,587.5,578.5,581.5,580.0,579.5,580.0,580.0,SR,2021,1,2025-09-28 18:14:15.994359,651.0,640.0,-1.69,-8.68,0.0,-11.0
2021-01-07,658.0,659.5,642.5,629.0,611.0,600.0,595.0,591.5,589.5,583.0,582.0,580.0,578.5,578.5,578.5,SR,2021,1,2025-09-28 18:14:15.994359,658.0,642.5,-2.36,-8.81,1.5,-15.5
2021-01-08,660.0,672.0,650.5,637.0,613.0,604.0,599.5,592.0,589.0,587.0,586.0,585.0,583.0,582.0,582.0,SR,2021,1,2025-09-28 18:14:15.994359,660.0,650.5,-1.44,-8.48,12.0,-9.5
2021-01-11,646.5,651.0,629.5,610.0,598.0,587.5,582.0,577.0,570.0,568.0,565.0,561.5,562.5,562.5,562.5,SR,2021,1,2025-09-28 18:14:15.994359,646.5,629.5,-2.63,-9.13,4.5,-17.0
2021-01-12,633.5,638.5,626.0,601.5,590.5,577.0,579.0,575.0,566.5,563.5,561.0,557.0,557.0,556.5,556.5,SR,2021,1,2025-09-28 18:14:15.994359,633.5,626.0,-1.18,-8.92,5.0,-7.5
2021-01-13,634.0,629.0,619.5,602.0,586.0,571.0,571.5,568.0,567.0,562.5,556.0,552.0,551.0,551.5,551.5,SR,2021,1,2025-09-28 18:14:15.994359,634.0,619.5,-2.29,-9.94,-5.0,-14.5
2021-01-14,643.5,642.5,638.5,613.0,601.0,584.0,582.0,569.0,565.5,560.5,556.5,551.5,551.5,551.5,551.5,SR,2021,1,2025-09-28 18:14:15.994359,643.5,638.5,-0.78,-9.25,-1.0,-5.0
2021-01-15,638.0,623.0,622.5,601.5,592.5,575.0,570.5,565.0,562.5,562.5,554.5,553.0,550.0,549.0,549.0,SR,2021,1,2025-09-28 18:14:15.994359,638.0,622.5,-2.43,-9.87,-15.0,-15.5
2021-01-18,640.0,634.5,634.5,610.0,599.5,591.0,587.5,576.0,568.5,561.5,556.0,553.0,551.5,549.0,549.0,SR,2021,1,2025-09-28 18:14:15.994359,640.0,634.5,-0.86,-7.66,-5.5,-5.5
2021-01-19,637.0,623.0,615.0,604.0,591.0,578.0,577.5,570.0,565.0,560.0,556.0,549.0,547.5,545.0,545.0,SR,2021,1,2025-09-28 18:14:15.994359,637.0,615.0,-3.45,-9.26,-14.0,-22.0
2021-01-20,631.5,604.0,614.0,605.5,583.5,578.0,578.0,571.0,566.5,560.0,558.0,550.0,544.0,543.0,543.0,SR,2021,1,2025-09-28 18:14:15.994359,631.5,614.0,-2.77,-8.47,-27.5,-17.5
2021-01-21,634.0,626.0,626.0,616.0,605.0,586.5,586.0,579.0,576.0,563.5,560.0,552.0,548.0,547.0,547.0,SR,2021,1,2025-09-28 18:14:15.994359,634.0,626.0,-1.26,-7.49,-8.0,-8.0
2021-01-22,632.0,616.0,615.0,610.5,597.0,584.5,584.0,579.0,574.0,568.0,567.0,558.0,553.0,546.0,546.0,SR,2021,1,2025-09-28 18:14:15.994359,632.0,615.0,-2.69,-7.52,-16.0,-17.0
2021-01-25,635.0,601.0,615.0,613.0,604.0,585.5,584.5,583.5,581.0,572.5,572.0,562.0,559.0,543.0,543.0,SR,2021,1,2025-09-28 18:14:15.994359,635.0,615.0,-3.15,-7.8,-34.0,-20.0
2021-01-26,633.0,597.5,600.0,599.0,591.0,586.0,582.0,576.0,576.0,567.5,566.0,554.0,549.0,528.0,528.0,SR,2021,1,2025-09-28 18:14:15.994359,633.0,600.0,-5.21,-7.42,-35.5,-33.0
2021-01-27,631.0,590.5,595.0,600.0,594.0,587.0,585.5,583.0,577.0,567.5,558.5,554.5,544.0,531.0,531.0,SR,2021,1,2025-09-28 18:14:15.994359,631.0,595.0,-5.71,-6.97,-40.5,-36.0
2021-01-28,631.0,610.0,603.0,600.0,600.0,593.0,595.0,587.0,583.0,580.0,572.0,567.0,557.0,540.0,540.0,SR,2021,1,2025-09-28 18:14:15.994359,631.0,603.0,-4.44,-6.02,-21.0,-28.0
2021-01-29,629.6,592.0,587.0,585.5,583.0,579.0,580.5,573.0,570.5,561.0,558.0,553.0,551.0,535.0,535.0,SR,2021,1,2025-09-28 18:14:15.994359,629.6,587.0,-6.77,-8.04,-37.60000000000002,-42.60000000000002
2021-02-01,563.0,570.0,565.0,562.5,563.0,556.0,560.5,549.0,544.0,545.0,540.0,537.0,526.0,523.0,523.0,SR,2021,2,2025-09-28 18:14:15.994359,563.0,565.0,0.36,-1.24,7.0,2.0
2021-02-02,579.5,582.0,578.5,574.0,570.0,568.5,562.5,556.0,552.5,548.5,544.0,535.0,530.0,524.0,524.0,SR,2021,2,2025-09-28 18:14:15.994359,579.5,578.5,-0.17,-1.9,2.5,-1.0
2021-02-03,580.0,580.5,577.5,574.0,569.5,569.0,565.0,562.5,553.0,550.0,542.5,532.5,529.5,518.5,518.5,SR,2021,2,2025-09-28 18:14:15.994359,580.0,577.5,-0.43,-1.9,0.5,-2.5
2021-02-04,598.0,597.5,602.0,598.0,584.0,594.0,578.0,571.0,567.5,562.5,556.5,554.5,553.5,545.0,545.0,SR,2021,2,2025-09-28 18:14:15.994359,598.0,602.0,0.67,-0.67,-0.5,4.0
2021-02-05,597.5,598.5,605.5,592.0,585.5,588.0,584.5,583.0,570.0,572.5,565.5,560.5,558.5,558.0,558.0,SR,2021,2,2025-09-28 18:14:15.994359,597.5,605.5,1.34,-1.59,1.0,8.0
2021-02-08,600.0,608.5,605.0,599.5,597.0,599.5,590.5,583.0,578.5,574.0,571.0,566.5,563.0,558.0,558.0,SR,2021,2,2025-09-28 18:14:15.994359,600.0,605.0,0.83,-0.08,8.5,5.0
2021-02-09,598.0,618.5,613.5,613.5,604.0,602.5,590.5,578.5,572.0,569.0,565.5,561.0,553.0,544.5,544.5,SR,2021,2,2025-09-28 18:14:15.994359,598.0,613.5,2.59,0.75,20.5,15.5
2021-02-10,599.0,613.0,615.0,610.0,603.0,607.0,588.0,577.5,571.5,565.0,561.0,557.0,553.0,543.0,543.0,SR,2021,2,2025-09-28 18:14:15.994359,599.0,615.0,2.67,1.34,14.0,16.0
2021-02-11,601.5,620.5,620.0,622.5,611.0,610.0,590.5,588.5,580.0,573.5,565.5,561.0,552.0,539.0,539.0,SR,2021,2,2025-09-28 18:14:15.994359,601.5,620.0,3.08,1.41,19.0,18.5
2021-02-12,607.0,627.5,628.5,624.5,616.0,611.0,593.0,587.0,577.0,571.0,562.5,558.5,549.0,540.5,540.5,SR,2021,2,2025-09-28 18:14:15.994359,607.0,628.5,3.54,0.66,20.5,21.5
2021-02-15,614.0,637.0,635.0,632.0,625.0,622.0,599.0,593.0,584.0,580.5,571.5,562.0,555.0,544.0,544.0,SR,2021,2,2025-09-28 18:14:15.994359,614.0,635.0,3.42,1.3,23.0,21.0
2021-02-16,615.0,642.0,641.0,644.0,627.0,628.0,610.0,601.0,591.5,591.0,576.5,571.5,568.0,563.0,563.0,SR,2021,2,2025-09-28 18:14:15.994359,615.0,641.0,4.23,2.11,27.0,26.0
2021-02-17,606.0,624.5,632.0,628.0,623.0,624.0,608.5,599.5,594.0,588.5,576.5,573.0,569.5,562.5,562.5,SR,2021,2,2025-09-28 18:14:15.994359,606.0,632.0,4.29,2.97,18.5,26.0
2021-02-18,604.0,624.5,634.0,637.0,622.0,622.0,615.0,602.5,600.0,591.0,584.0,574.5,571.5,563.0,563.0,SR,2021,2,2025-09-28 18:14:15.994359,604.0,634.0,4.97,2.98,20.5,30.0
2021-02-19,604.0,629.0,640.0,627.5,622.0,626.5,614.5,613.0,601.0,600.0,588.0,588.5,582.5,574.0,574.0,SR,2021,2,2025-09-28 18:14:15.994359,604.0,640.0,5.96,3.73,25.0,36.0
2021-02-22,602.5,634.5,633.5,630.5,623.0,625.5,616.0,612.5,605.0,603.5,596.0,596.0,591.5,586.0,586.0,SR,2021,2,2025-09-28 18:14:15.994359,602.5,633.5,5.15,3.82,32.0,31.0
2021-02-23,610.0,638.0,640.0,640.0,622.0,630.0,617.0,606.0,599.5,598.0,593.0,591.0,588.5,578.5,578.5,SR,2021,2,2025-09-28 18:14:15.994359,610.0,640.0,4.92,3.28,28.0,30.0
2021-02-24,609.0,650.5,648.0,640.0,637.0,639.5,622.0,615.5,610.5,604.5,599.0,598.0,592.5,580.5,580.5,SR,2021,2,2025-09-28 18:14:15.994359,609.0,648.0,6.4,5.01,41.5,39.0
2021-02-25,607.5,665.0,659.0,660.0,656.0,655.0,631.0,631.0,626.0,619.0,619.0,616.0,613.0,601.5,601.5,SR,2021,2,2025-09-28 18:14:15.994359,607.5,659.0,8.48,7.82,57.5,51.5
2021-02-26,605.43,660.0,663.0,658.0,649.5,647.0,644.0,636.5,630.0,629.0,622.0,619.5,617.0,602.5,602.5,SR,2021,2,2025-09-28 18:14:15.994359,605.43,663.0,9.51,6.87,54.57000000000005,57.57000000000005
2021-03-01,656.5,659.5,655.5,648.0,648.5,636.5,633.0,627.5,625.5,621.0,619.0,615.5,608.5,605.0,605.0,SR,2021,3,2025-09-28 18:14:15.994359,656.5,655.5,-0.15,-3.05,3.0,-1.0
2021-03-02,652.0,660.0,659.5,648.0,650.5,639.5,634.0,635.5,629.0,625.5,623.5,619.0,613.0,606.0,606.0,SR,2021,3,2025-09-28 18:14:15.994359,652.0,659.5,1.15,-1.92,8.0,7.5
2021-03-03,650.0,656.0,657.0,651.5,649.5,644.0,633.5,632.5,628.0,626.0,618.0,616.5,613.0,608.5,608.5,SR,2021,3,2025-09-28 18:14:15.994359,650.0,657.0,1.08,-0.92,6.0,7.0
2021-03-04,648.0,654.5,656.0,648.5,650.0,644.0,633.0,627.0,627.0,620.0,618.0,608.0,608.0,608.0,608.0,SR,2021,3,2025-09-28 18:14:15.994359,648.0,656.0,1.23,-0.62,6.5,8.0
2021-03-05,643.5,644.5,642.5,643.0,646.5,638.5,634.0,630.0,626.0,620.0,617.0,609.0,609.5,608.0,608.0,SR,2021,3,2025-09-28 18:14:15.994359,643.5,642.5,-0.16,-0.78,1.0,-1.0
2021-03-08,641.0,641.0,642.0,640.0,639.0,639.0,635.5,634.0,632.0,627.0,628.5,620.0,623.0,613.0,613.0,SR,2021,3,2025-09-28 18:14:15.994359,641.0,642.0,0.16,-0.31,0.0,1.0
2021-03-09,638.0,633.0,636.0,640.0,634.0,636.0,635.5,628.0,620.0,618.0,621.5,616.0,615.0,613.0,613.0,SR,2021,3,2025-09-28 18:14:15.994359,638.0,636.0,-0.31,-0.31,-5.0,-2.0
2021-03-10,630.5,622.0,627.0,631.5,629.5,628.0,637.5,625.0,625.0,623.5,622.0,615.0,610.0,607.0,607.0,SR,2021,3,2025-09-28 18:14:15.994359,630.5,627.0,-0.56,-0.4,-8.5,-3.5
2021-03-11,630.5,634.5,636.0,638.5,636.5,636.0,637.5,631.0,629.0,631.0,626.0,626.0,625.0,619.0,619.0,SR,2021,3,2025-09-28 18:14:15.994359,630.5,636.0,0.87,0.87,4.0,5.5
2021-03-12,629.0,634.0,635.5,635.0,636.5,632.5,638.0,633.0,629.0,630.5,634.0,628.5,628.0,626.0,626.0,SR,2021,3,2025-09-28 18:14:15.994359,629.0,635.5,1.03,0.56,5.0,6.5
2021-03-15,634.0,637.0,635.5,635.5,635.0,632.0,630.0,627.0,621.0,618.0,622.0,619.5,618.0,624.0,624.0,SR,2021,3,2025-09-28 18:14:15.994359,634.0,635.5,0.24,-0.32,3.0,1.5
2021-03-16,632.0,634.0,635.5,632.5,632.5,631.0,633.0,623.5,617.0,614.0,615.5,612.0,608.0,602.0,602.0,SR,2021,3,2025-09-28 18:14:15.994359,632.0,635.5,0.55,-0.16,2.0,3.5
2021-03-17,627.5,627.0,628.0,625.0,625.0,626.0,622.0,620.0,615.0,612.5,610.5,605.5,605.0,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,627.5,628.0,0.08,-0.24,-0.5,0.5
2021-03-18,628.5,630.0,632.5,631.5,633.0,631.5,621.0,617.5,615.0,613.0,609.5,605.0,605.0,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,628.5,632.5,0.64,0.48,1.5,4.0
2021-03-19,624.5,620.0,623.0,624.0,622.5,620.0,616.5,614.5,612.5,611.0,607.5,604.0,604.5,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,624.5,623.0,-0.24,-0.72,-4.5,-1.5
2021-03-22,622.0,617.0,619.5,618.5,617.5,616.5,613.0,612.0,608.0,607.5,605.5,603.5,602.5,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,622.0,619.5,-0.4,-0.88,-5.0,-2.5
2021-03-23,626.5,622.0,622.0,620.0,623.0,615.5,612.5,611.0,608.0,607.5,605.5,603.5,602.5,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,626.5,622.0,-0.72,-1.76,-4.5,-4.5
2021-03-24,626.5,622.0,623.0,621.5,623.5,617.0,612.0,609.5,607.0,606.5,605.5,603.5,602.5,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,626.5,623.0,-0.56,-1.52,-4.5,-3.5
2021-03-25,626.0,627.0,625.0,624.0,626.0,622.0,612.5,609.5,607.0,606.5,605.5,604.5,603.5,597.5,597.5,SR,2021,3,2025-09-28 18:14:15.994359,626.0,625.0,-0.16,-0.64,1.0,-1.0
2021-03-26,631.0,636.0,636.0,634.0,630.5,628.0,612.5,613.5,611.5,611.0,610.0,609.5,609.0,603.5,603.5,SR,2021,3,2025-09-28 18:14:15.994359,631.0,636.0,0.79,-0.48,5.0,5.0
2021-03-29,633.0,642.5,635.5,639.5,635.5,631.5,617.5,617.5,615.5,615.0,614.0,613.5,613.0,610.0,610.0,SR,2021,3,2025-09-28 18:14:15.994359,633.0,635.5,0.39,-0.24,9.5,2.5
2021-03-30,632.0,647.5,647.5,645.5,645.5,638.0,640.5,625.0,620.5,619.0,618.5,617.5,615.0,612.0,612.0,SR,2021,3,2025-09-28 18:14:15.994359,632.0,647.5,2.45,0.95,15.5,15.5
2021-03-31,628.22,646.0,646.0,645.0,644.0,635.0,625.5,625.0,621.0,617.0,617.0,615.0,613.5,611.0,611.0,SR,2021,3,2025-09-28 18:14:15.994359,628.22,646.0,2.83,1.08,17.779999999999973,17.779999999999973
2021-04-01,643.0,643.0,643.0,643.0,639.5,635.0,626.0,625.0,622.0,617.0,617.0,615.0,613.0,613.5,613.5,SR,2021,4,2025-09-28 18:14:15.994359,643.0,643.0,0.0,-1.24,0.0,0.0
2021-04-06,650.0,650.0,651.0,650.0,648.0,642.0,630.0,626.0,622.0,618.5,617.0,614.5,613.0,614.0,614.0,SR,2021,4,2025-09-28 18:14:15.994359,650.0,651.0,0.15,-1.23,0.0,1.0
2021-04-07,641.0,653.0,651.0,652.5,648.5,644.0,628.0,629.0,626.0,623.5,623.0,622.0,620.5,618.0,618.0,SR,2021,4,2025-09-28 18:14:15.994359,641.0,651.0,1.56,0.47,12.0,10.0
2021-04-08,636.0,644.0,647.0,638.0,638.0,636.5,631.0,631.0,628.0,623.5,622.0,621.0,619.5,619.0,619.0,SR,2021,4,2025-09-28 18:14:15.994359,636.0,647.0,1.73,0.08,8.0,11.0
2021-04-09,639.5,648.5,647.5,643.0,638.0,636.0,630.0,630.0,624.5,621.0,618.5,618.0,617.0,617.5,617.5,SR,2021,4,2025-09-28 18:14:15.994359,639.5,647.5,1.25,-0.55,9.0,8.0
2021-04-12,636.0,643.5,644.5,637.0,637.0,631.0,627.0,628.0,625.5,622.5,618.0,615.0,614.5,616.5,616.5,SR,2021,4,2025-09-28 18:14:15.994359,636.0,644.5,1.34,-0.79,7.5,8.5
2021-04-13,635.0,644.0,644.0,640.5,640.0,638.0,635.0,632.5,631.5,623.0,620.0,617.5,617.0,615.5,615.5,SR,2021,4,2025-09-28 18:14:15.994359,635.0,644.0,1.42,0.47,9.0,9.0
2021-04-14,639.0,653.0,650.0,647.0,645.0,641.0,636.0,636.0,635.0,631.0,628.0,626.0,626.0,626.0,626.0,SR,2021,4,2025-09-28 18:14:15.994359,639.0,650.0,1.72,0.31,14.0,11.0
2021-04-15,636.5,652.0,651.5,646.0,641.5,638.0,637.0,636.5,635.5,630.5,627.5,625.0,625.0,624.0,624.0,SR,2021,4,2025-09-28 18:14:15.994359,636.5,651.5,2.36,0.24,15.5,15.0
2021-04-16,641.0,655.0,658.0,653.0,647.5,644.5,639.0,640.0,639.0,633.5,630.0,628.0,627.0,624.0,624.0,SR,2021,4,2025-09-28 18:14:15.994359,641.0,658.0,2.65,0.55,14.0,17.0
2021-04-19,637.5,655.0,657.0,652.0,648.5,641.5,636.0,640.5,638.0,635.5,632.5,630.5,627.5,623.5,623.5,SR,2021,4,2025-09-28 18:14:15.994359,637.5,657.0,3.06,0.63,17.5,19.5
2021-04-20,637.5,652.5,653.5,649.5,645.5,645.0,641.0,644.5,637.0,634.0,632.0,630.0,632.5,623.5,623.5,SR,2021,4,2025-09-28 18:14:15.994359,637.5,653.5,2.51,1.18,15.0,16.0
2021-04-21,637.5,651.0,649.5,645.0,643.0,643.0,640.0,646.0,643.0,638.5,636.0,636.0,635.5,635.5,635.5,SR,2021,4,2025-09-28 18:14:15.994359,637.5,649.5,1.88,0.86,13.5,12.0
2021-04-22,638.0,651.5,650.5,650.5,646.5,645.5,640.0,646.0,644.0,640.5,637.5,635.5,634.5,636.0,636.0,SR,2021,4,2025-09-28 18:14:15.994359,638.0,650.5,1.96,1.18,13.5,12.5
2021-04-23,637.5,651.0,654.0,654.0,651.0,650.0,640.0,645.5,643.5,640.5,638.5,635.5,634.0,633.5,633.5,SR,2021,4,2025-09-28 18:14:15.994359,637.5,654.0,2.59,1.96,13.5,16.5
2021-04-26,639.5,656.5,652.0,653.0,652.0,649.0,648.0,646.5,643.5,641.5,643.0,637.5,635.5,635.0,635.0,SR,2021,4,2025-09-28 18:14:15.994359,639.5,652.0,1.95,1.49,17.0,12.5
2021-04-27,641.0,666.0,660.0,660.0,660.0,659.5,654.0,652.5,651.5,643.0,642.0,639.5,635.0,634.5,634.5,SR,2021,4,2025-09-28 18:14:15.994359,641.0,660.0,2.96,2.89,25.0,19.0
